Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1878,PCGS,MS,63,2010019,Philadelphia,2,10.0,9.0,1.7,0.0,2604,2075,178332,219628,29414,37870,113963,84518,25717,84595,,
1887,PCGS,MS,65,2029082,Philadelphia,2,10.0,10.0,1.05,0.0,2346,2693,190353,238479,24647,39607,117157,88324,31679,86333,,
1879,PCGS,MS,63,2226457,San Francisco,0,10.0,10.0,0.0,0.0,4852,2070,194097,221616,30388,33284,117911,76724,26302,81404,,
1899,NGC,AU,58,2160448,New Orleans,2,10.0,10.0,0.65,2.65,3667,2728,221073,250969,42027,45685,136272,89216,33328,90425,,
1880,NGC,MS,66,2030615,San Francisco,1,6.0,6.5,0.0,0.0,3034,1398,165111,188799,33342,35008,106773,67464,28157,75058,,
1890,NGC,MS,63,2090200,San Francisco,2,10.0,10.0,0.0,0.0,4355,3395,204938,221692,34903,40588,117491,76880,33357,79427,,
1884,PCGS,MS,66,2295101,Carson City,1,10.0,10.0,0.0,0.0,2839,1652,190967,236653,23258,35365,115377,88183,31090,83141,,
1900,PCGS,MS,65,2110789,New Orleans,1,10.0,10.0,0.0,0.0,1253,2010,191178,246837,23818,36762,120971,90505,28242,86837,,
1899,PCGS,MS,63,1883823,Philadelphia,1,10.0,10.0,0.0,0.0,3276,1133,190788,234445,30299,35635,119545,89997,30044,80831,,
1886,PCGS-CAC,MS,65,2232488,Philadelphia,3,8.0,10.0,3.6,0.35,4410,2702,215695,230495,40704,41747,124664,76786,35069,90494,,
1880,PCGS,MS,63,2293109,Philadelphia,1,10.0,10.0,0.0,0.0,2439,2461,185212,217143,25203,37901,117968,79369,23545,76404,,
1899,PCGS,MS,67,1888296,New Orleans,2,10.0,10.0,0.0,0.0,1419,1919,184090,242574,21093,36502,118840,89452,32867,87181,,
1897,PCGS,MS,63,2259700,Philadelphia,2,10.0,10.0,0.0,0.0,2340,1537,175325,197955,22644,35635,117817,77729,22778,74470,,
1921,PCGS,MS,63,1883837,Denver,1,10.0,10.0,0.0,0.0,4496,2249,235751,250208,35535,39362,129897,86584,28376,84095,,
1903,PCGS-CAC,MS,65,2173849,New Orleans,3,7.0,9.0,3.95,3.6,2463,3091,183981,183321,31605,35204,109391,55154,32005,80647,,
1888,NGC,MS,64,2169370,New Orleans,2,10.0,10.0,0.0,0.0,2297,1708,182653,199160,24869,29918,115213,73216,29698,79560,,
1882,PCGS,MS,63,2296222,San Francisco,2,9.0,8.0,0.0,0.0,3066,2071,186578,214195,31869,38431,118835,81431,27261,83419,,
1884,PCGS,MS,63,2128803,New Orleans,1,10.0,10.0,0.0,0.0,2539,2343,176051,222058,26506,37125,119763,88633,25653,85855,,
1903,PCGS,MS,64,2241067,Philadelphia,3,9.0,10.0,2.95,1.0,5584,2525,215832,230787,41405,45067,131021,76369,32753,88771,,
1887,PCGS-CAC,MS,63,2283424,Philadelphia,1,9.0,9.0,0.0,0.0,1690,2409,188207,217147,23641,37373,124202,81969,24465,79503,,
1882,PCGS,MS,66,2160392,Carson City,2,10.0,10.0,0.0,0.0,2901,2606,199676,244496,32668,41504,119353,85702,34356,88758,,
1891,PCGS,MS,63,2212923,Carson City,1,9.0,9.0,0.0,0.0,7935,3164,187311,195778,37482,33703,103010,65148,28595,79184,,
1886,NGC,MS,64,2248540,Philadelphia,1,10.0,10.0,0.0,0.0,3792,1818,189715,212925,26086,34291,119309,77125,27468,81480,,
1903,PCGS,MS,63,2092971,New Orleans,1,10.0,10.0,0.0,0.0,2290,1978,187755,232280,26081,36211,119750,83025,28514,87792,,
1895,PCGS,MS,61,2093178,New Orleans,2,10.0,10.0,0.35,0.35,2392,2651,190040,250364,27980,44165,123458,91330,29453,89343,,
1887,PCGS,MS,63,2025064,Philadelphia,2,10.0,10.0,1.05,0.35,4578,2526,199066,228874,39113,38645,124935,88146,35137,85288,,
1884,NGC,MS,64,2177378,New Orleans,2,10.0,10.0,0.35,0.35,4646,2880,151331,158179,28281,29395,104587,48054,29618,68546,,
1884,PCGS,MS,63,2009618,Carson City,1,10.0,10.0,1.75,0.0,3531,1979,190466,202702,35040,34559,114561,79011,30150,74953,,
1881,PCGS,MS,64,2034101,New Orleans,1,10.0,10.0,0.0,0.0,2978,1996,205227,243494,26935,37064,114921,83878,32416,87224,,
1881,NGC,MS,63,2224461,Carson City,1,10.0,10.0,0.0,0.0,1126,1842,179394,234841,19293,37746,120005,86554,30130,81978,,
1888,PCGS-CAC,MS,64,2238470,San Francisco,1,10.0,10.0,0.0,0.0,2984,2571,202947,226172,27488,35441,116909,80679,30359,79136,,
1885,NGC-GSA,MS,63,2014082,Carson City,1,10.0,10.0,0.0,0.0,3377,2253,183550,228102,29768,37659,107516,86954,28146,82317,,
1899,PCGS,MS,67,2051683,New Orleans,3,10.0,9.0,1.35,0.7,4085,2308,188763,193723,27722,37846,120582,69463,29439,69265,,
1896,PCGS,MS,65,2295116,Philadelphia,2,10.0,10.0,0.0,0.0,2689,2817,213414,242493,31305,37446,134317,86911,26567,89562,,
1878,PCGS,MS,64,2285227,Philadelphia,1,10.0,10.0,0.0,0.0,4129,3003,172404,197392,22747,37214,108264,75359,25873,66678,,
1890,NGC,MS,61,2276062,Carson City,2,10.0,10.0,0.0,0.0,3046,1616,178189,212835,30155,40021,114552,77694,25468,75774,,
1885,PCGS-CAC,MS,66,2408887,Carson City,1,10.0,10.0,1.75,0.0,1480,2385,163706,212914,21476,34980,111300,82930,27665,78244,,
1898,PCGS-CAC,MS,67,1880917,New Orleans,1,10.0,10.0,0.0,0.0,1530,1835,201127,252959,21477,37042,121642,90102,35363,88625,,
1882,PCGS,AU,55,1876775,Carson City,1,10.0,10.0,0.0,0.0,1839,2269,212165,253691,27986,39605,125608,95009,36722,91237,,
1878,PCGS,MS,66,2263146,Philadelphia,1,10.0,10.0,0.0,0.0,2651,2447,178242,224892,22640,33219,109431,80091,29497,77949,,
1898,PCGS,MS,65,1880916,New Orleans,1,10.0,10.0,0.0,0.0,1336,1699,185073,240463,19955,36112,117216,89048,29587,86383,,
1899,PCGS,MS,63,2068705,Philadelphia,1,10.0,10.0,0.0,0.0,4346,1674,199672,242242,33881,36573,119412,87492,31323,81650,,
1881,NGC-CAC,MS,66,2193408,San Francisco,1,10.0,10.0,0.0,0.0,1696,1188,190096,222978,23428,34309,120209,81545,28248,80782,,
1921,NGC,MS,64,2128819,Denver,2,10.0,10.0,0.0,0.0,1436,1659,196098,246126,22497,33290,120462,89634,26843,81545,,
1898,PCGS,MS,64,2427380,New Orleans,2,10.0,10.0,0.0,0.0,2305,2481,189519,221435,25960,38601,120843,80675,29369,81625,,
1887,NGC-CAC,MS,63,2291092,Philadelphia,3,4.0,9.0,1.05,0.0,6756,1209,197266,199337,28550,29256,117802,78126,29073,73063,,
1887,NGC,MS,64,2029113,Philadelphia,1,10.0,10.0,1.05,0.0,2623,1860,190008,221058,26923,35538,117147,81998,29138,78090,,
1881,PCGS-CAC,MS,65,2091184,San Francisco,4,1.0,10.0,2.4,1.0,5318,1999,214167,212788,39676,38024,125184,80204,35286,78138,,
1899,PCGS-CAC,MS,64,2287697,Philadelphia,2,10.0,10.0,0.0,0.0,2197,2325,183117,224026,26923,42283,122498,88422,26479,81575,,
1880,PCGS,MS,65,2224440,San Francisco,1,10.0,10.0,0.0,0.0,2198,1192,156909,207949,21381,32268,96763,72352,25627,74045,,
1883,PCGS,MS,67,2067693,Carson City,1,10.0,10.0,1.75,0.0,857,1020,193498,231199,18396,34637,115018,80527,28561,84990,,
1898,PCGS,MS,63,2068702,Philadelphia,1,10.0,10.0,0.0,0.0,3827,1741,202002,232580,34936,37722,121458,87382,30147,87068,,
1885,PCGS,MS,64,2090177,New Orleans,1,10.0,10.0,0.0,0.0,3254,1515,179316,220799,28317,35464,119973,84779,26546,81436,,
1896,PCGS,MS,62,2039655,New Orleans,1,10.0,10.0,0.0,0.0,2263,1991,179006,227319,26687,36724,116144,86686,29779,86435,,
1899,PCGS,MS,65,2289677,New Orleans,3,8.0,6.0,2.95,3.6,4456,4167,224332,263614,43066,57022,133356,85597,34655,97708,,
1885,NGC,MS,65,2413373,New Orleans,1,10.0,10.0,0.0,0.0,1475,2555,173502,212249,20821,38652,114373,80044,27574,79214,,
1885,NGC,MS,67,2083158,Carson City,1,10.0,10.0,0.0,0.0,1418,2009,186036,227746,21665,32342,111379,86129,32010,83713,,
1878,PCGS,MS,63,2298363,Philadelphia,2,10.0,9.0,0.0,0.0,5345,2235,182175,192811,40937,38125,105058,60719,37197,85334,,
1889,NGC,MS,61,2177396,New Orleans,2,10.0,10.0,0.0,0.0,4538,3161,184953,237985,21696,36885,116622,89596,32279,89747,,
1879,PCGS,MS,66,2408814,New Orleans,1,10.0,10.0,0.0,0.0,1248,1974,170247,200451,19123,33830,113117,76910,23500,76169,,
1885,NGC,MS,64,2097804,New Orleans,1,10.0,10.0,0.0,0.0,4270,1684,163733,225408,29468,34640,108630,86822,28603,84805,,
1896,NGC,MS,63,2274319,Philadelphia,2,10.0,10.0,0.0,0.0,1998,3231,188428,230187,24652,42061,123922,87611,27527,81801,,
1887,PCGS,MS,66,1868270,Philadelphia,1,10.0,10.0,0.0,0.0,2693,1645,193311,249374,24004,35335,119848,90898,31370,87846,,
1904,PCGS-CAC,MS,64,2247542,San Francisco,3,9.0,9.0,2.3,2.95,3336,3075,217550,255580,34538,48004,128726,84488,44189,99505,,
1878,NGC,MS,63,2190918,Philadelphia,2,10.0,10.0,1.35,0.35,8148,3983,196346,201730,49607,41112,113587,74006,31420,83680,,
1882,PCGS,AU,55,1853797,New Orleans,1,9.0,9.0,0.0,0.0,4553,2178,217678,250048,38868,39093,126805,88699,38888,91418,,
1886,NGC,MS,63,1883393,Philadelphia,1,10.0,10.0,0.0,0.0,5505,2026,209627,218730,37405,40908,125192,78636,30932,82885,,
1885,PCGS,MS,65,2291780,Carson City,1,10.0,10.0,0.0,0.0,1851,2063,173707,178318,21705,31281,108896,56419,25202,69228,,
1880,NGC,MS,63,2247490,New Orleans,3,10.0,10.0,3.6,2.3,5386,1894,204653,220696,39497,44197,124737,73193,38622,91465,,
1880,NGC,MS,64,2048764,San Francisco,1,10.0,10.0,1.75,0.0,3946,2273,194621,243708,35415,41826,114955,87144,26214,85941,,
1878,PCGS,MS,63,2097751,Carson City,1,10.0,10.0,0.0,0.0,4401,2246,189881,225213,32569,36617,116761,85073,31310,82316,,
1881,PCGS-CAC,MS,63,2283411,San Francisco,1,10.0,10.0,0.0,0.0,2451,2051,177337,202322,24897,36219,115387,75221,26126,76207,,
1882,NGC,MS,66,2087730,San Francisco,1,10.0,10.0,1.75,0.0,2430,1409,209598,250718,28493,36597,116069,83294,29048,84720,,
1879,PCGS,AU,58,2019069,Carson City,2,9.0,10.0,2.7,2.3,3417,3976,194437,236255,35032,45138,121437,95121,36122,86270,,
1880,PCGS,MS,65,2075316,Carson City,4,6.0,10.0,5.0,0.0,10835,2124,268721,200273,75728,35901,134717,72119,50843,83811,,
1881,NGC,MS,67,2273709,San Francisco,1,10.0,9.0,0.0,0.0,2335,1624,179618,181567,20719,32782,115558,66899,26015,65322,,
1892,PCGS,MS,62,2068696,New Orleans,1,10.0,10.0,0.0,0.0,3223,1639,214546,243607,32624,35484,123651,82747,37708,88574,,
1904,PCGS,MS,64,2293686,Philadelphia,2,9.0,9.0,0.0,0.0,3000,2972,211706,233745,33300,46848,132807,84042,31148,87904,,
1882,PCGS-CAC,MS,64,2218969,Carson City,3,10.0,10.0,0.7,0.0,4768,2717,200952,225699,33249,41148,122247,76472,34288,91762,,
1879,NGC,MS,64,2192926,San Francisco,3,9.0,9.0,0.65,0.0,4016,932,202783,209137,35092,33793,118578,66220,26275,77390,,
1899,NGC,MS,65,1885866,New Orleans,1,10.0,10.0,0.0,0.0,1891,1814,187600,236368,21964,36333,121241,89983,27292,84564,,
1882,NGC,MS,63,2177369,San Francisco,2,10.0,10.0,0.0,0.0,2956,2545,154455,206131,23268,42260,110430,71211,19496,71841,,
1891,PCGS-CAC,MS,62,2078672,Carson City,1,10.0,10.0,0.0,0.0,4912,2195,204554,229564,39281,38365,117431,87627,31619,80282,,
1896,PCGS,MS,63,2057120,New Orleans,2,10.0,10.0,0.65,0.65,4838,3266,206876,229319,39734,42372,132744,82048,34198,91583,,
1885,PCGS,MS,62,1883796,San Francisco,2,10.0,10.0,1.75,0.0,5093,1334,187622,237454,35731,35919,114614,83878,27074,86337,,
1899,PCGS-CAC,AU,55,2049150,New Orleans,3,10.0,10.0,1.95,1.95,5704,5268,210949,238470,41206,47009,128179,92332,43089,90691,,
1880,NGC,MS,65,2455920,San Francisco,2,10.0,10.0,2.4,0.0,2310,1381,187553,213023,26231,34532,113926,78573,29784,79516,,
1885,NGC,MS,65,2125863,New Orleans,1,10.0,10.0,0.0,0.0,2594,1753,179496,200590,25688,33916,116427,80481,30073,80072,,
1881,NGC,MS,65,2455918,San Francisco,2,10.0,10.0,2.4,0.0,1601,1703,196373,200399,22270,38923,120215,69797,24204,78075,,
1878,PCGS,MS,62,2381603,Philadelphia,1,10.0,10.0,0.0,0.0,2890,2711,191094,210848,28266,39694,121256,71439,26908,80944,,
1878,PCGS,MS,64,2196386,Philadelphia,3,8.0,8.0,3.6,1.95,6735,3571,228913,224995,50507,48347,131088,75796,36113,84774,,
1892,PCGS,MS,64,1872466,Philadelphia,1,9.0,9.0,0.0,0.35,2455,1825,201654,251070,29420,35917,108968,81703,32142,92394,,
1888,PCGS,MS,62,2177392,Philadelphia,2,10.0,10.0,0.0,1.0,3841,3943,191416,236009,30507,45340,124174,85932,34095,85592,,
1900,PCGS-CAC,MS,65,2075348,New Orleans,1,10.0,10.0,0.0,0.0,1224,2187,194097,242747,21450,36522,117876,85732,32685,87329,,
1878,PCGS-CAC,MS,64,2255010,Carson City,2,10.0,10.0,0.0,0.0,4337,3499,192483,219856,31154,36984,113925,81888,30473,81819,,
1880,NGC,MS,66,2279072,San Francisco,3,10.0,9.0,2.0,0.7,6379,1514,196915,225516,46012,35330,100439,80118,28204,85741,,
1879,PCGS,MS,64,2285159,Philadelphia,1,10.0,10.0,0.0,0.0,3513,2288,180540,210373,30684,37147,116268,78014,23196,71678,,
1885,PCGS,MS,65,1885884,New Orleans,2,10.0,9.0,2.4,1.35,4974,1283,185147,214610,32489,35785,116473,66083,35142,93828,,
1888,PCGS,MS,62,2289582,San Francisco,1,10.0,10.0,0.0,0.0,3357,1645,213058,231791,34674,37505,132223,85769,31563,82850,,
1890,PCGS,MS,64,2182969,Philadelphia,1,10.0,10.0,0.0,0.0,3246,2035,191442,234238,29381,37885,116052,91107,24787,78198,,
1891,NGC,MS,63,2260559,New Orleans,4,9.0,8.0,3.0,2.0,8206,2389,201607,215841,50640,42306,123271,79086,35630,87473,,
1888,NGC,MS,64,2299009,New Orleans,1,10.0,10.0,0.0,0.0,1696,2057,173287,224272,20291,37493,113755,84261,28684,85648,,
1890,PCGS,MS,64,2176370,New Orleans,3,6.0,9.0,3.25,1.3,7739,5417,180936,232809,50483,49518,108262,86369,36285,95204,,
1898,NGC,MS,64,2177426,New Orleans,2,10.0,10.0,0.0,0.0,1524,2016,185275,239977,22279,36180,115740,89619,33651,88348,,
1882,NGC,MS,63,2120318,Carson City,2,9.0,8.0,1.75,0.0,4284,2337,180199,204224,34926,38063,107610,73442,23915,74553,,
1878,NGC,MS,63,2274266,San Francisco,1,10.0,10.0,0.0,0.0,3725,2661,180530,210582,30681,42104,112522,70577,36606,80628,,
1887,ANACS,MS,61,2457017,San Francisco,1,10.0,10.0,0.0,0.0,3049,3070,191737,240329,29546,44053,129103,90256,26190,86481,,
1879,PCGS,MS,68,2075315,San Francisco,2,9.0,10.0,2.4,1.0,905,1587,179089,224244,18018,37273,109812,82429,28635,84351,,
1882,NGC,MS,63,2177366,Carson City,2,10.0,9.0,0.0,0.65,3948,2676,171070,215904,27596,34092,110065,79730,22552,79950,,
1885,PCGS-CAC,MS,64,2272112,Carson City,2,10.0,10.0,0.0,0.0,4591,1362,170122,207410,22804,34791,105055,76886,24359,77236,,
1880,NGC,MS,67,2273698,San Francisco,2,10.0,10.0,0.0,0.0,1376,1593,161911,196933,18414,35699,109977,68868,17395,73207,,
1885,PCGS,MS,66,2218489,Philadelphia,2,10.0,10.0,1.0,0.0,6021,1863,187560,206398,39856,37632,121299,70031,27580,71953,,
1897,PCGS,MS,66,2127361,Philadelphia,2,10.0,10.0,0.0,0.0,3877,2064,210487,243478,29295,40709,126039,83483,27933,81083,,
1882,PCGS,MS,63,2447906,Philadelphia,2,10.0,10.0,0.0,0.0,4706,2841,195316,215806,37124,35675,123865,83408,26629,77854,,
1886,NGC,MS,64,2274300,Philadelphia,2,10.0,9.0,0.7,0.0,3150,4448,168714,224516,21552,41001,119241,80894,17632,84573,,
1884,NGC,MS,61,2210417,San Francisco,1,8.0,8.0,0.0,0.0,6936,3373,167353,170027,31963,31245,106759,59563,20578,59440,,
1883,PCGS,MS,64,1883352,Carson City,1,10.0,10.0,0.0,0.0,1639,1299,186025,239284,22109,37203,112791,86780,31975,82318,,
1883,PCGS,MS,63,2295603,New Orleans,3,9.0,10.0,0.35,0.0,2505,2452,174124,201142,29439,37543,114460,77128,23394,76267,,
1878,NGC,MS,64,2274268,San Francisco,2,10.0,10.0,0.0,0.0,2199,1245,198652,238877,33215,39015,119746,84238,35113,92977,,
1885,NGC-CAC,MS,66,2273733,New Orleans,3,9.0,8.0,1.95,3.25,1404,2020,157151,188997,26010,37020,103069,74350,20520,79552,,
1882,NGC,MS,63,2273713,Carson City,1,8.0,6.0,0.0,0.0,3105,2208,175593,171350,31009,35466,102545,55813,32257,71169,,
1883,PCGS,MS,61,2287713,San Francisco,2,9.0,9.0,0.0,1.3,1834,1327,191457,200232,23532,33367,117381,65946,28944,72666,,
1903,PCGS-CAC,MS,65,2065158,New Orleans,2,9.0,10.0,2.6,0.0,1030,1913,184324,223206,21918,36343,121547,85397,27925,84443,,
1886,PCGS,MS,63,2128802,Philadelphia,2,10.0,10.0,0.0,0.0,4112,1657,190807,238716,31738,34333,119886,89142,24829,78635,,
1921,PCGS,MS,62,2223032,Denver,3,10.0,10.0,0.0,0.0,3292,3084,203507,242295,28505,36241,125776,84304,24236,77377,,
1890,NGC,MS,63,2090233,New Orleans,2,10.0,10.0,0.0,0.0,5220,2354,213586,210511,38416,39522,127287,72175,33571,84396,,
1881,PCGS,MS,64,1857764,Philadelphia,1,10.0,10.0,1.75,0.0,2767,1053,183700,233250,22464,30740,110167,84978,32683,87364,,
1887,PCGS,MS,65,2234680,San Francisco,3,10.0,10.0,0.0,0.0,3284,3031,195993,224371,26978,44659,114394,79571,29999,72839,,
1880,PCGS,MS,66,2170869,Carson City,3,10.0,10.0,1.65,0.35,7649,1812,241516,209195,53738,39654,123896,74329,56248,83319,,
1888,PCGS,MS,66,2295115,New Orleans,2,10.0,10.0,0.0,0.0,949,1897,183296,222529,20049,35296,123085,82774,27637,79017,,
1882,NGC,MS,63,2273714,Carson City,2,10.0,10.0,0.0,0.65,3336,1532,201021,232593,35934,30622,124979,84717,34112,95303,,
1898,NGC,MS,62,1888336,New Orleans,3,10.0,10.0,2.65,1.0,6086,2677,219796,228153,45499,44310,124945,83956,41404,87926,,
1899,NGC,MS,62,2283294,Philadelphia,2,10.0,10.0,0.0,0.0,2794,1963,184380,196828,30779,38159,115216,73550,31844,74507,,
1890,PCGS,MS,63,2257086,Philadelphia,3,10.0,10.0,0.65,1.65,5598,3332,165475,189343,35186,39145,117790,74760,16993,72307,,
1889,NGC,MS,64,2231533,New Orleans,2,10.0,10.0,0.0,0.0,2944,1616,168416,192230,22146,33461,110009,74293,21005,71625,,
1891,PCGS,MS,65,2075341,Carson City,2,10.0,10.0,0.0,0.0,6648,3602,210966,221501,38295,39876,129488,74239,33169,82909,,
1878,NGC,MS,63,2298739,Philadelphia,1,10.0,10.0,0.0,0.0,5092,1422,202260,217468,32896,39827,117563,77321,28103,81528,,
1888,NGC,MS,64,2285238,Philadelphia,2,10.0,10.0,0.0,0.0,2798,2337,186742,215131,28245,35591,123063,84777,28622,78543,,
1881,PCGS,MS,65,2212419,Philadelphia,1,10.0,10.0,0.0,0.0,1831,1715,171178,203560,20676,33091,103564,71546,30451,74501,,
1886,PCGS,MS,63,2068677,Philadelphia,1,10.0,10.0,0.35,0.0,2506,1513,203370,234104,27064,35334,120885,85425,31882,85358,,
1885,NGC-GSA,MS,65,2285279,Carson City,2,10.0,10.0,0.0,0.0,5721,2742,163003,175306,26577,32032,102004,59327,31776,76495,,
1889,NGC,AU,58,2177397,San Francisco,2,10.0,10.0,0.0,0.0,2131,2114,212255,245911,25235,39713,126547,90953,31537,83889,,
1886,PCGS,AU,58,2182957,New Orleans,1,10.0,10.0,0.0,0.0,4173,2413,210434,236629,33688,34198,124259,91142,35643,86466,,
1885,PCGS,MS,66,2039086,Philadelphia,2,9.0,9.0,1.75,0.0,1884,1913,187502,225346,24368,33606,110298,77388,23188,77860,,
1882,PCGS,MS,66,2081154,New Orleans,1,10.0,10.0,1.75,0.0,3611,2451,202899,219032,26869,39957,125129,71008,29343,81758,,
1896,PCGS,AU,58,2097823,New Orleans,1,10.0,10.0,0.0,0.0,4854,1878,202072,249264,33633,40186,121664,91573,36295,86763,,
1891,NGC,AU,58,2289171,Carson City,1,9.0,10.0,0.0,0.0,5663,3340,231194,279856,42499,49754,135994,97301,35173,101122,,
1891,PCGS,MS,62,2025079,New Orleans,1,10.0,10.0,0.0,0.0,2434,1881,196101,247198,29732,37569,119738,88652,30235,83786,,
1892,PCGS,AU,58,2114237,New Orleans,2,10.0,10.0,0.0,0.0,5435,2284,205276,242193,28409,35753,123195,91677,34129,88393,,
1878,NGC,MS,63,2289155,Philadelphia,1,10.0,10.0,0.0,0.0,2384,867,194055,217045,23877,32705,113774,70920,26215,86898,,
1901,PCGS,MS,64,2279751,New Orleans,3,9.0,9.0,0.0,0.0,4351,1626,171119,194423,27634,35370,113306,73677,22798,72635,,
1884,ANACS,MS,61,2453563,New Orleans,1,10.0,10.0,0.0,0.0,7861,4089,194080,245875,41020,45964,124623,86825,29646,87611,,
1883,NGC,MS,64,2295607,New Orleans,3,9.0,10.0,0.0,0.0,1938,1478,154623,193184,26145,37116,104752,73316,24719,74371,,
1887,NGC,MS,64,2298214,Philadelphia,3,7.0,10.0,1.95,0.0,6839,2668,224413,242546,53101,43648,130582,89126,36035,90299,,
1898,NGC,MS,63,2274323,New Orleans,2,10.0,10.0,0.0,0.0,2479,3403,194000,220827,29166,36738,124369,86475,31997,86467,,
1887,PCGS,AU,55,2034083,San Francisco,1,10.0,10.0,0.0,0.0,3834,2587,217327,258499,34156,44332,126904,88119,37973,88724,,
1880,NGC,MS,62,2151976,San Francisco,1,10.0,10.0,0.0,0.0,7372,1775,182713,195863,35475,32828,107705,65675,24332,67897,,
1882,NGC,MS,65,2274260,San Francisco,3,9.0,9.0,0.0,0.0,2264,1732,184342,198743,25846,35734,119284,71054,32954,80094,,
1884,PCGS-CAC,MS,62,2204426,New Orleans,1,7.0,6.75,0.0,0.0,4530,3506,160899,183421,35374,37144,104030,65458,32725,76015,,
1898,NGC,MS,65,2203917,New Orleans,1,10.0,10.0,0.0,0.0,2602,2467,192508,228172,26673,37643,118268,80105,35039,86833,,
1885,NGC,MS,66,2259718,Philadelphia,2,9.0,9.0,0.65,0.65,1746,3169,216743,232964,26665,46892,127486,77732,38463,88230,,
1890,NGC,MS,64,2125825,New Orleans,4,10.0,10.0,1.0,0.0,4702,3998,210840,225036,37049,40044,125036,84265,36085,86541,,
1889,PCGS,AU,58,2291361,San Francisco,3,10.0,10.0,0.35,0.65,2554,3937,174016,217081,29595,44892,121883,79619,28528,89105,,
1897,PCGS,MS,64,2276068,Philadelphia,2,10.0,10.0,0.0,0.35,5884,1690,170206,182807,32440,32804,114243,64208,25724,69762,,
1896,PCGS,AU,58,2287689,New Orleans,2,10.0,10.0,0.0,0.0,2421,1523,192350,243236,25313,36731,121566,86027,33195,87229,,
1899,PCGS,MS,64,2056692,Philadelphia,2,10.0,10.0,1.3,0.0,891,2100,188571,231326,19352,40682,114754,85774,31899,81665,,
1903,PCGS-CAC,MS,65,2182394,New Orleans,1,10.0,10.0,0.0,0.0,4634,2952,184055,207574,24457,35591,111936,73587,23045,75501,,
1891,PCGS,MS,63,2206921,Carson City,1,10.0,10.0,0.0,0.0,3630,1421,195540,211656,30015,33817,117753,81136,28221,74623,,
1886,PCGS,MS,60,2248049,New Orleans,2,10.0,10.0,0.0,0.0,8294,2287,211154,228682,44300,37025,124698,79582,30788,82707,,
1881,PCGS-CAC,MS,66,2192956,San Francisco,2,10.0,10.0,0.0,0.0,2658,1386,183631,218045,23192,32931,115105,77964,23532,79845,,
1904,NGC,AU,55,2172337,San Francisco,2,10.0,10.0,0.0,0.0,5502,3898,231067,247710,39413,43696,127394,87185,39067,88058,,
1899,PCGS,MS,63,1883851,New Orleans,1,10.0,10.0,0.0,0.0,2753,1618,188067,243966,27861,35234,119408,87497,29828,86320,,
1903,PCGS,MS,63,2102770,New Orleans,2,10.0,10.0,0.0,0.0,3406,1868,215407,243564,31617,36670,121213,85644,29398,83387,,
1887,PCGS,MS,64,2065676,San Francisco,1,10.0,10.0,0.0,0.0,3095,1283,208606,240653,29344,39461,119964,83110,29779,78071,,
1899,PCGS,MS,64,2288242,Philadelphia,1,10.0,10.0,0.0,0.0,2225,2135,195960,251520,26825,42024,125050,88324,27738,90343,,
1878,NGC,MS,64,2160405,Philadelphia,1,10.0,10.0,0.0,0.0,2323,754,200811,210389,24908,27792,117716,68542,29834,85292,,
1890,PCGS,MS,65,2067696,San Francisco,1,10.0,10.0,1.75,0.35,2883,1917,193357,219546,30273,35901,119300,83836,27383,75521,,
1880,NGC,MS,65,2280668,San Francisco,1,9.0,9.0,0.0,0.0,2921,2006,168037,193595,29528,39866,107845,71314,23564,67116,,
1878,PCGS-CAC,MS,65,2293648,San Francisco,1,10.0,10.0,0.0,0.0,1708,1562,190056,220316,22887,38449,106760,76538,29106,80582,,
1884,PCGS,AU,55,2287717,San Francisco,2,10.0,10.0,0.0,0.0,5065,2032,203499,220444,41312,38123,120760,76937,31850,78840,,
1879,PCGS,MS,63,2223468,Philadelphia,2,10.0,10.0,0.0,0.0,6902,2236,169942,184557,40011,29647,102789,67391,22440,73574,,
1885,PCGS,MS,63,2299615,New Orleans,3,10.0,10.0,0.35,0.0,3010,2026,178422,230757,26786,41026,115191,85671,26662,87542,,
1897,PCGS,MS,65,2296638,Philadelphia,1,10.0,10.0,0.0,0.0,1838,1757,210255,239443,29959,39067,131528,86819,29778,90149,,
1882,NGC,MS,62,2184498,San Francisco,2,10.0,10.0,0.0,0.0,5306,2249,189946,201554,38683,35924,110915,73086,25638,71655,,
1902,PCGS,MS,65,2125920,Philadelphia,2,10.0,10.0,0.0,0.0,1009,1593,198481,230143,18306,34768,122080,87163,31821,84212,,
1891,PCGS,MS,63,2381774,Philadelphia,1,10.0,10.0,0.0,0.0,1732,3671,172632,216851,23901,38057,117425,84181,28498,79720,,
1882,NGC,MS,62,2120282,New Orleans,1,10.0,10.0,0.0,0.0,2649,1932,172680,213810,28039,32824,117807,81530,26843,85924,,
